Participant,Session,Block,OnsetDelay,Condition,Distance,DisplayLeft,DisplayRight,Occlusion,Percept,Time
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,left,8.706788010836135
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,unclear,8.723463919090364
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,left,9.257244124387285
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,unclear,9.32396890472728
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,left,9.941114034763132
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,unclear,9.95777097262453
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,right,26.954291304998264
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,left,26.987645609426977
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,unclear,27.171125071799793
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,right,27.337911521465912
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,unclear,27.43799122821474
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,up,42.983385045794876
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,unclear,43.116801019549825
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,down,43.90072109261996
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,unclear,44.03419086765291
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,right,44.317755012615294
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,unclear,44.46784533967423
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,left,45.48528503948171
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,unclear,45.60202883686304
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,up,46.30261601716916
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,unclear,46.38602043764388
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,down,46.57036103145447
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,unclear,46.636188916501396
LKL1990WRNO,2020-02-07-14-04-32,1,1.0928860534682494,Ambiguity,-8.13,gear24,gear24-medium,None,end,60.01313310964861
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,up,6.905438500629884
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,7.022165504548639
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,up,7.67268422039615
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,8.289778659054491
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,down,8.389857121843079
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,10.72502477813191
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,left,22.367399286650993
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,22.53417982750625
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,left,23.26808896927639
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,23.75267334818409
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,right,23.851867666271573
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,24.001984427484444
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,up,24.51905793651258
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,24.652454006904577
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,down,25.036134555441322
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,25.13617943130498
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,left,26.086939444329232
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,26.1703025031278
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,right,26.604004245636133
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,26.68740959908098
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,up,27.287835282256083
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,27.38788886584109
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,down,27.58809026299491
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,27.688164371922994
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,left,28.021744735016227
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,28.088442459222165
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,right,30.156761374538632
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,30.240153044421504
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,down,39.113672770675635
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,39.363887587050044
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,down,39.61408312204151
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,41.41546964006318
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,up,43.65052617960862
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,44.63463210033035
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,left,44.884792804436756
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,45.18506737754842
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,down,45.535345107209196
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,45.718806532159306
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,right,45.80218016461947
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,unclear,46.18585013949462
LKL1990WRNO,2020-02-07-14-04-32,2,1.3526265423079864,Separation,8.13,gear24,gear24,None,up,46.369313741375095
