Participant,Session,Block,OnsetDelay,Condition,SphereBias,Shift,Percept,Time
SKB1999WRNO,2020-03-12-16-28-16,1,1.160922527641662,Sphere,-1,4,right,1.2844151506462822
SKB1999WRNO,2020-03-12-16-28-16,1,1.160922527641662,Sphere,-1,4,end,60.01303044646215
SKB1999WRNO,2020-03-12-16-28-16,2,0.9348451534448491,Walker,1,-4,down,1.6513335526842639
SKB1999WRNO,2020-03-12-16-28-16,2,0.9348451534448491,Walker,1,-4,end,60.01299499369634
SKB1999WRNO,2020-03-12-16-28-16,3,1.3395230804946028,Walker,-1,4,down,1.2343636197397245
SKB1999WRNO,2020-03-12-16-28-16,3,1.3395230804946028,Walker,-1,4,end,60.013067143185026
SKB1999WRNO,2020-03-12-16-28-16,4,0.7718135814010822,Sphere,1,-2,left,2.2851282488261404
SKB1999WRNO,2020-03-12-16-28-16,4,0.7718135814010822,Sphere,1,-2,end,60.012985975010224
SKB1999WRNO,2020-03-12-16-28-16,5,0.857378100666686,Sphere,-1,0,right,1.0008720136488591
SKB1999WRNO,2020-03-12-16-28-16,5,0.857378100666686,Sphere,-1,0,end,60.01305874647733
SKB1999WRNO,2020-03-12-16-28-16,6,1.3898991544205288,Sphere,1,2,left,1.851596276339933
SKB1999WRNO,2020-03-12-16-28-16,6,1.3898991544205288,Sphere,1,2,end,60.01298224313996
SKB1999WRNO,2020-03-12-16-28-16,7,0.7572983201179768,Walker,-1,-2,down,2.6521284410175667
SKB1999WRNO,2020-03-12-16-28-16,7,0.7572983201179768,Walker,-1,-2,end,60.01307740582797
SKB1999WRNO,2020-03-12-16-28-16,8,1.1059769593813933,Sphere,1,-4,left,1.4345087894869266
SKB1999WRNO,2020-03-12-16-28-16,8,1.1059769593813933,Sphere,1,-4,end,60.01303915415906
SKB1999WRNO,2020-03-12-16-28-16,9,0.8585110568397718,Walker,-1,0,down,1.7180618781383146
SKB1999WRNO,2020-03-12-16-28-16,9,0.8585110568397718,Walker,-1,0,end,60.01305377065046
SKB1999WRNO,2020-03-12-16-28-16,10,1.0005240480558726,Walker,1,2,down,1.5679265667479285
SKB1999WRNO,2020-03-12-16-28-16,10,1.0005240480558726,Walker,1,2,end,60.01298784094524
SKB1999WRNO,2020-03-12-16-28-16,11,1.0418646066918118,Walker,-1,2,down,0.9174553870477666
SKB1999WRNO,2020-03-12-16-28-16,11,1.0418646066918118,Walker,-1,2,end,60.01306465527159
SKB1999WRNO,2020-03-12-16-28-16,12,1.3661887261007224,Walker,1,0,down,0.9174255320870088
SKB1999WRNO,2020-03-12-16-28-16,12,1.3661887261007224,Walker,1,0,end,60.01306558823899
SKB1999WRNO,2020-03-12-16-28-16,13,1.2356514731103452,Sphere,-1,-4,right,1.4845317093891026
SKB1999WRNO,2020-03-12-16-28-16,13,1.2356514731103452,Sphere,-1,-4,end,60.01299063984743
SKB1999WRNO,2020-03-12-16-28-16,14,0.7119813610705217,Walker,1,-2,down,1.134804167006223
SKB1999WRNO,2020-03-12-16-28-16,14,0.7119813610705217,Walker,1,-2,end,60.01307149703325
SKB1999WRNO,2020-03-12-16-28-16,15,1.3033899934152167,Sphere,-1,2,right,1.2508081053729256
SKB1999WRNO,2020-03-12-16-28-16,15,1.3033899934152167,Sphere,-1,2,end,60.012892056278815
SKB1999WRNO,2020-03-12-16-28-16,16,0.8209088958730651,Sphere,1,0,left,1.801433722298043
SKB1999WRNO,2020-03-12-16-28-16,16,0.8209088958730651,Sphere,1,0,end,60.01305532559627
SKB1999WRNO,2020-03-12-16-28-16,17,1.0691711912298192,Sphere,-1,-2,right,1.5345708007284884
SKB1999WRNO,2020-03-12-16-28-16,17,1.0691711912298192,Sphere,-1,-2,end,60.01299250578268
SKB1999WRNO,2020-03-12-16-28-16,18,0.7934571664647015,Walker,1,4,down,1.6179476207148582
SKB1999WRNO,2020-03-12-16-28-16,18,0.7934571664647015,Walker,1,4,end,60.01302889151657
SKB1999WRNO,2020-03-12-16-28-16,19,1.4287855675249546,Walker,-1,-4,down,1.0008343839581357
SKB1999WRNO,2020-03-12-16-28-16,19,1.4287855675249546,Walker,-1,-4,end,60.013043508007286
SKB1999WRNO,2020-03-12-16-28-16,20,1.1009517317593327,Sphere,1,4,left,1.4344677389158278
SKB1999WRNO,2020-03-12-16-28-16,20,1.1009517317593327,Sphere,1,4,end,60.013044129986156
