Participant,Session,Block,OnsetDelay,Condition,Shift,Percept,Time
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,down,2.2184369204894665
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,unclear,15.845639157627431
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,up,15.879004346707859
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,down,29.773788950337064
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,unclear,43.45102295510827
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,up,43.484343050631935
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,unclear,43.817947981938914
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,down,43.93470484090216
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,unclear,49.77256800341587
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,up,49.789259150182374
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,unclear,59.07975930614384
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,down,59.16312858474339
BOF1999WRNO,2020-01-24-12-09-19,1,1.0171391553130649,Shift,-3,end,60.013778103004256
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,down,0.7673247112379613
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,up,18.56451970541781
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,unclear,36.6285575317591
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,down,36.628607290166485
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,up,37.31235280452381
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,unclear,39.84765281817624
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,down,39.91435365228267
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,unclear,42.56642327549025
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,up,42.58312281898793
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,unclear,44.40122598495992
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,down,44.40127449940712
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,unclear,47.737106430434494
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,up,47.7371605427025
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,unclear,50.6233005560191
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,down,50.739405890835656
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,up,52.64091938609323
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,down,54.52567113984384
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,up,55.19285674523417
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,unclear,57.97834825100756
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,down,58.02839743408333
BOF1999WRNO,2020-01-24-12-09-19,2,1.002323997981867,Shift,-2,end,60.01327056724898
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,down,1.184291457383324
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,unclear,7.1222100694222945
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,up,7.172237172204802
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,unclear,8.539981968797122
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,down,8.556640772598769
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,unclear,9.790958399794476
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,up,9.791010646122231
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,unclear,13.293720146899261
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,down,13.360373710518616
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,up,18.84793581911822
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,unclear,24.75251038939996
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,down,24.752564501667962
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,up,27.83826465066329
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,unclear,36.41158661834709
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,down,36.42822831769621
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,unclear,45.034886241396066
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,up,45.05157458925214
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,unclear,47.43679640445748
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,down,47.45345303132882
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,unclear,59.19585842115947
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,up,59.52946241949638
BOF1999WRNO,2020-01-24-12-09-19,3,1.2785821660404726,Control,0,end,60.013173849344525
