Participant,Session,Block,OnsetDelay,Condition,Distance,SphereDisambiguation,WalkerDisambiguation,Percept,Time
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,up,6.30499949152653
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,unclear,6.488472890900255
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,up,7.522629557329481
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,unclear,11.77594824082172
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,down,13.460620362511975
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,unclear,15.412186631843781
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,down,15.578940739360803
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,unclear,23.16821017649778
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,up,23.568538647249113
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,unclear,27.137996589651323
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,down,30.557374000429775
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,unclear,34.143448607015955
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,up,38.96389558473976
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,unclear,43.76764410713457
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,down,46.82008995782002
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,unclear,51.94070297467857
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,up,56.87794801877277
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,unclear,59.29650938405672
JKB2000WRNO,2019-11-20-13-01-54,1,1.1204331414307982,Walker ambiguity,0,0.0,-1.0,end,60.01381399574001
JKB2000WRNO,2019-11-20-13-01-54,2,0.7557315283166788,Distance,1,0.0,0.0,up,8.823668553668199
JKB2000WRNO,2019-11-20-13-01-54,2,0.7557315283166788,Distance,1,0.0,0.0,unclear,10.358243039122613
JKB2000WRNO,2019-11-20-13-01-54,2,0.7557315283166788,Distance,1,0.0,0.0,up,10.908613789365177
