Participant,Session,Block,OnsetDelay,Condition,Distance,SphereDisambiguation,WalkerDisambiguation,Percept,Time
MON1991WRNO,2020-01-23-11-16-46,1,0.8937933365174194,Control,0,0.0,0.0,down,11.142706623207232
MON1991WRNO,2020-01-23-11-16-46,1,0.8937933365174194,Control,0,0.0,0.0,up,15.279232922006486
MON1991WRNO,2020-01-23-11-16-46,1,0.8937933365174194,Control,0,0.0,0.0,down,17.030647853369373
MON1991WRNO,2020-01-23-11-16-46,1,0.8937933365174194,Control,0,0.0,0.0,up,27.338595508605977
MON1991WRNO,2020-01-23-11-16-46,1,0.8937933365174194,Control,0,0.0,0.0,down,31.191609027074264
MON1991WRNO,2020-01-23-11-16-46,1,0.8937933365174194,Control,0,0.0,0.0,up,44.21844941746713
MON1991WRNO,2020-01-23-11-16-46,1,0.8937933365174194,Control,0,0.0,0.0,down,53.47556652455387
MON1991WRNO,2020-01-23-11-16-46,1,0.8937933365174194,Control,0,0.0,0.0,end,60.013944215053925
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,up,4.737014803483362
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,down,8.640080459595083
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,up,10.224587136105583
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,down,14.144360784406672
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,up,18.180784362873965
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,down,24.819271615508114
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,up,31.80804421794619
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,unclear,38.89688688665956
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,up,40.06448305363301
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,down,40.09781475944692
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,unclear,42.13273842825765
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,up,42.132793473667334
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,down,49.08816781821406
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,up,53.658369841086824
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,down,59.59628048528248
MON1991WRNO,2020-01-23-11-16-46,2,1.4150798557244104,Walker ambiguity,0,0.0,-1.0,end,60.013214319145845
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,up,4.036529004421936
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,down,6.15487694552121
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,up,7.722760219397969
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,down,11.525617107243306
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,unclear,14.728143473838827
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,up,14.778173531120046
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,down,27.071713594692483
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,unclear,32.39189594738309
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,up,32.50863482097975
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,down,35.144010297534805
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,up,40.197924010590214
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,down,45.41863184479644
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,unclear,52.590878882373545
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,up,52.590934549764825
MON1991WRNO,2020-01-23-11-16-46,3,0.7087176956846895,Walker ambiguity,0,0.0,1.0,end,60.013257857887766
MON1991WRNO,2020-01-23-11-16-46,4,1.431292300076929,Sphere ambiguity,0,0.25,0.0,down,9.690915050628064
MON1991WRNO,2020-01-23-11-16-46,4,1.431292300076929,Sphere ambiguity,0,0.25,0.0,up,25.937557358404774
MON1991WRNO,2020-01-23-11-16-46,4,1.431292300076929,Sphere ambiguity,0,0.25,0.0,down,37.31234475717338
MON1991WRNO,2020-01-23-11-16-46,4,1.431292300076929,Sphere ambiguity,0,0.25,0.0,unclear,39.59746100716984
MON1991WRNO,2020-01-23-11-16-46,4,1.431292300076929,Sphere ambiguity,0,0.25,0.0,up,39.59751698555192
