Participant,Session,Block,OnsetDelay,Condition,Shift,Percept,Time
AHB1998MRNO,2020-01-24-12-10-05,4,1.1752772407941705,Control,0,unclear,45.618404717566705
AHB1998MRNO,2020-01-24-12-10-05,4,1.1752772407941705,Control,0,up,45.968672602809534
AHB1998MRNO,2020-01-24-12-10-05,4,1.1752772407941705,Control,0,unclear,46.53582739656838
AHB1998MRNO,2020-01-24-12-10-05,4,1.1752772407941705,Control,0,down,46.7692520360398
AHB1998MRNO,2020-01-24-12-10-05,4,1.1752772407941705,Control,0,unclear,47.56989180098242
AHB1998MRNO,2020-01-24-12-10-05,4,1.1752772407941705,Control,0,up,47.75337888688614
AHB1998MRNO,2020-01-24-12-10-05,4,1.1752772407941705,Control,0,unclear,49.87168439921436
AHB1998MRNO,2020-01-24-12-10-05,4,1.1752772407941705,Control,0,down,50.088465571739334
AHB1998MRNO,2020-01-24-12-10-05,4,1.1752772407941705,Control,0,end,60.01273279022348
AHB1998MRNO,2020-01-24-12-10-05,5,1.4828051106007305,Shift,3,down,1.6013199583524056
AHB1998MRNO,2020-01-24-12-10-05,5,1.4828051106007305,Shift,3,unclear,55.77628068054173
AHB1998MRNO,2020-01-24-12-10-05,5,1.4828051106007305,Shift,3,up,55.9597093006621
AHB1998MRNO,2020-01-24-12-10-05,5,1.4828051106007305,Shift,3,down,57.043905315286
AHB1998MRNO,2020-01-24-12-10-05,5,1.4828051106007305,Shift,3,unclear,57.71177239643782
AHB1998MRNO,2020-01-24-12-10-05,5,1.4828051106007305,Shift,3,up,57.91123992242706
AHB1998MRNO,2020-01-24-12-10-05,5,1.4828051106007305,Shift,3,end,60.012735278129185
AHB1998MRNO,2020-01-24-12-10-05,6,1.2713629892009464,Shift,1,up,0.5171401151153532
AHB1998MRNO,2020-01-24-12-10-05,6,1.2713629892009464,Shift,1,down,7.922739333415393
AHB1998MRNO,2020-01-24-12-10-05,6,1.2713629892009464,Shift,1,unclear,9.924299872246024
AHB1998MRNO,2020-01-24-12-10-05,6,1.2713629892009464,Shift,1,up,10.24118379527522
AHB1998MRNO,2020-01-24-12-10-05,6,1.2713629892009464,Shift,1,end,60.01279187798309
AHB1998MRNO,2020-01-24-12-10-05,7,0.9942496959336407,Shift,4,up,1.5011870419921252
