Participant,Session,Block,OnsetDelay,Condition,Distance,SphereDisambiguation,WalkerDisambiguation,Percept,Time
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,up,3.803038096559078
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,8.906859321189529
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,down,10.141142492488143
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,12.709745655974757
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,up,13.093414036595732
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,17.713622422926505
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,down,18.13056270653442
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,19.765143057240948
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,up,21.066151962049616
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,24.73567328426782
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,down,25.052541605428132
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,31.907747811738318
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,up,35.02684877250226
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,37.47868897730598
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,down,40.264181484690425
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,40.3642055551029
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,up,40.864639693291906
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,43.71678609613366
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,down,44.00036603198316
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,47.43629830642567
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,up,47.63646586635139
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,51.989831339179545
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,down,52.256667721950066
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,54.40834459625455
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,up,54.59225125529997
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,unclear,59.061850075538814
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,down,59.77906813295078
CMG1998WRNO,2019-11-28-09-59-53,1,1.1806027607147893,Walker ambiguity,0,0.0,0.25,end,60.01253745063849
CMG1998WRNO,2019-11-28-09-59-53,2,1.4063517826832515,Sphere ambiguity,0,-1.0,0.0,down,4.736937758391605
CMG1998WRNO,2019-11-28-09-59-53,2,1.4063517826832515,Sphere ambiguity,0,-1.0,0.0,unclear,43.26638140843636
CMG1998WRNO,2019-11-28-09-59-53,2,1.4063517826832515,Sphere ambiguity,0,-1.0,0.0,down,43.950396913016334
CMG1998WRNO,2019-11-28-09-59-53,2,1.4063517826832515,Sphere ambiguity,0,-1.0,0.0,end,60.01244166656818
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,down,1.5846249151782104
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,9.240454402117734
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,up,9.423926300999597
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,14.41107506423441
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,down,14.62791496116074
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,16.66277849684934
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,up,16.84682603311512
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,24.41874369862103
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,down,24.585528333114553
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,29.355824137958848
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,up,29.505956649622476
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,33.09198909305542
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,down,33.275493645597635
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,35.2603407922586
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,up,35.393781374725336
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,46.51898794800047
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,down,46.6857660517619
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,47.81990884341974
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,up,47.9533833234957
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,49.3377753714276
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,down,49.52124416043705
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,52.573564342949226
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,up,52.72369281177873
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,unclear,56.91022202623117
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,down,57.12711261407787
CMG1998WRNO,2019-11-28-09-59-53,3,0.9927163814820672,Walker ambiguity,0,0.0,0.25,end,60.012612087576485
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,up,3.0190299312780553
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,unclear,8.873503140660091
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,down,9.073656706159909
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,unclear,11.625643199362116
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,up,11.775698897176994
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,unclear,19.548315910791416
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,down,19.78184245013165
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,unclear,22.834113807646872
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,up,23.017628000793593
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,unclear,26.670430337924927
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,down,26.887266503004412
CMG1998WRNO,2019-11-28-09-59-53,4,0.9169867036359233,Distance,2,0.0,0.0,unclear,27.92135661342354
